,session,participant,time,device_ts,system_ts,left_x,left_y,left_pupil,right_x,right_y,right_pupil
9385,3,2,82913.07616267412,83667230000.0,74479040000.0,,,,,,
9386,3,2,82913.09283476335,83667250000.0,74479060000.0,,,,,,
9387,3,2,82913.10950685259,83667260000.0,74479075000.0,,,,,,
9388,3,2,82913.12617894182,83667280000.0,74479090000.0,,,,,,
9389,3,2,82913.14285103105,83667300000.0,74479110000.0,,,,,,
9390,3,2,82913.15952312028,83667310000.0,74479124000.0,,,,,,
9391,3,2,82913.17619520951,83667330000.0,74479140000.0,,,,,,
9392,3,2,82913.19286729876,83667345000.0,74479160000.0,,,,,,
9393,3,2,82913.20953938799,83667360000.0,74479170000.0,,,,,,
9394,3,2,82913.22621147722,83667380000.0,74479190000.0,,,,,,
9395,3,2,82913.24288356645,83667395000.0,74479210000.0,,,,,,
9396,3,2,82913.25955565568,83667410000.0,74479220000.0,,,,,,
9397,3,2,82913.27622774492,83667430000.0,74479240000.0,,,,,,
9398,3,2,82913.29289983415,83667440000.0,74479256000.0,,,,,,
9399,3,2,82913.30957192338,83667470000.0,74479270000.0,,,,,,
9400,3,2,82913.32624401261,83667485000.0,74479300000.0,,,,,,
9401,3,2,82913.34291610184,83667500000.0,74479310000.0,,,,,,
9402,3,2,82913.35958819109,83667520000.0,74479330000.0,,,,,,
9403,3,2,82913.37626028032,83667530000.0,74479346000.0,,,,,,
9404,3,2,82913.39293236955,83667550000.0,74479360000.0,,,,,,
9405,3,2,82913.40960445878,83667570000.0,74479380000.0,,,,,,
9406,3,2,82913.42627654801,83667580000.0,74479395000.0,,,,,,
9407,3,2,82913.44294863725,83667600000.0,74479410000.0,,,,,,
9408,3,2,82913.45962072648,83667616000.0,74479430000.0,,,,,,
9409,3,2,82913.47629281571,83667630000.0,74479440000.0,,,,,,
9410,3,2,82913.49296490494,83667650000.0,74479460000.0,,,,,,
9411,3,2,82913.50963699417,83667665000.0,74479480000.0,,,,,,
9412,3,2,82913.5263090834,83667680000.0,74479490000.0,,,,,,
9413,3,2,82913.54298117265,83667700000.0,74479510000.0,,,,,,
9414,3,2,82913.55965326188,83667710000.0,74479526000.0,,,,,,
9415,3,2,82913.57632535111,83667730000.0,74479540000.0,,,,,,
9416,3,2,82913.59299744034,83667750000.0,74479560000.0,,,,,,
9417,3,2,82913.60966952957,83667760000.0,74479575000.0,,,,,,
9418,3,2,82913.62634161882,83667780000.0,74479590000.0,,,,,,
9419,3,2,82913.64301370805,83667800000.0,74479610000.0,,,,,,
9420,3,2,82913.65968579728,83667810000.0,74479624000.0,,,,,,
9421,3,2,82913.6763578865,83667830000.0,74479640000.0,,,,,,
9422,3,2,82913.69302997574,83667845000.0,74479660000.0,,,,,,
9423,3,2,82913.70970206498,83667860000.0,74479670000.0,,,,,,
9424,3,2,82913.72637415421,83667880000.0,74479690000.0,,,,,,
9425,3,2,82913.74304624344,83667894000.0,74479710000.0,,,,,,
9426,3,2,82913.75971833267,83667910000.0,74479720000.0,,,,,,
9427,3,2,82913.7763904219,83667930000.0,74479740000.0,,,,,,
9428,3,2,82913.79306251115,83667940000.0,74479755000.0,,,,,,
9429,3,2,82913.80973460038,83667970000.0,74479770000.0,,,,,,
9430,3,2,82913.82640668961,83667984000.0,74479800000.0,,,,,,
9431,3,2,82913.84307877884,83668000000.0,74479810000.0,,,,,,
9432,3,2,82913.85975086807,83668020000.0,74479830000.0,,,,,,
9433,3,2,82913.87642295731,83668030000.0,74479845000.0,,,,,,
9434,3,2,82913.89309504654,83668050000.0,74479860000.0,,,,,,
9435,3,2,82913.90976713577,83668070000.0,74479880000.0,,,,,,
9436,3,2,82913.926439225,83668080000.0,74479895000.0,,,,,,
9437,3,2,82913.94311131423,83668100000.0,74479910000.0,,,,,,
9438,3,2,82913.95978340348,83668115000.0,74479930000.0,,,,,,
9439,3,2,82913.97645549271,83668130000.0,74479940000.0,,,,,,
9440,3,2,82913.99312758194,83668150000.0,74479960000.0,,,,,,
9441,3,2,82914.00979967117,83668165000.0,74479980000.0,,,,,,
9442,3,2,82914.0264717604,83668180000.0,74479990000.0,,,,,,
9443,3,2,82914.04314384965,83668200000.0,74480010000.0,,,,,,
9444,3,2,82914.05981593888,83668210000.0,74480026000.0,,,,,,
9445,3,2,82914.0764880281,83668230000.0,74480040000.0,,,,,,
9446,3,2,82914.09316011734,83668250000.0,74480060000.0,,,,,,
9447,3,2,82914.10983220657,83668260000.0,74480075000.0,,,,,,
9448,3,2,82914.12650429581,83668280000.0,74480090000.0,,,,,,
9449,3,2,82914.14317638504,83668296000.0,74480110000.0,,,,,,
9450,3,2,82914.15984847427,83668310000.0,74480120000.0,,,,,,
9451,3,2,82914.1765205635,83668330000.0,74480140000.0,,,,,,
9452,3,2,82914.19319265273,83668345000.0,74480160000.0,,,,,,
9453,3,2,82914.20986474198,83668360000.0,74480170000.0,,,,,,
9454,3,2,82914.22653683121,83668380000.0,74480190000.0,,,,,,
9455,3,2,82914.24320892044,83668390000.0,74480206000.0,,,,,,
9456,3,2,82914.25988100967,83668410000.0,74480220000.0,,,,,,
9457,3,2,82914.2765530989,83668430000.0,74480240000.0,,,,,,
9458,3,2,82914.29322518814,83668440000.0,74480255000.0,,,,,,
9459,3,2,82914.30989727737,83668470000.0,74480270000.0,,,,,,
9460,3,2,82914.3265693666,83668480000.0,74480300000.0,,,,,,
9461,3,2,82914.34324145583,83668500000.0,74480310000.0,,,,,,
9462,3,2,82914.35991354506,83668520000.0,74480330000.0,,,,,,
9463,3,2,82914.37658563431,83668530000.0,74480345000.0,,,,,,
9464,3,2,82914.39325772354,83668550000.0,74480360000.0,,,,,,
9465,3,2,82914.40992981277,83668570000.0,74480380000.0,,,,,,
9466,3,2,82914.426601902,83668580000.0,74480394000.0,,,,,,
9467,3,2,82914.44327399123,83668600000.0,74480410000.0,,,,,,
9468,3,2,82914.45994608046,83668615000.0,74480430000.0,,,,,,
9469,3,2,82914.4766181697,83668630000.0,74480440000.0,,,,,,
9470,3,2,82914.49329025894,83668650000.0,74480460000.0,,,,,,
9471,3,2,82914.50996234817,83668664000.0,74480480000.0,,,,,,
9472,3,2,82914.5266344374,83668680000.0,74480490000.0,,,,,,
9473,3,2,82914.54330652663,83668700000.0,74480510000.0,,,,,,
9474,3,2,82914.55997861587,83668710000.0,74480525000.0,,,,,,
9475,3,2,82914.5766507051,83668730000.0,74480540000.0,,,,,,
9476,3,2,82914.59332279433,83668750000.0,74480560000.0,,,,,,
9477,3,2,82914.60999488356,83668760000.0,74480574000.0,,,,,,
9478,3,2,82914.62666697279,83668780000.0,74480590000.0,,,,,,
9479,3,2,82914.64333906204,83668795000.0,74480610000.0,,,,,,
9480,3,2,82914.66001115127,83668810000.0,74480620000.0,,,,,,
9481,3,2,82914.6766832405,83668830000.0,74480640000.0,,,,,,
9482,3,2,82914.69335532973,83668845000.0,74480660000.0,,,,,,
9483,3,2,82914.71002741896,83668860000.0,74480670000.0,,,,,,
9484,3,2,82914.7266995082,83668880000.0,74480690000.0,,,,,,
9485,3,2,82914.74337159743,83668890000.0,74480706000.0,,,,,,
9486,3,2,82914.76004368666,83668910000.0,74480720000.0,,,,,,
9487,3,2,82914.7767157759,83668930000.0,74480740000.0,,,,,,
9488,3,2,82914.79338786512,83668940000.0,74480755000.0,,,,,,
9489,3,2,82914.81005995437,83668960000.0,74480770000.0,,,,,,
9490,3,2,82914.8267320436,83668980000.0,74480796000.0,,,,,,
9491,3,2,82914.84340413283,83669000000.0,74480810000.0,,,,,,
9492,3,2,82914.86007622206,83669020000.0,74480830000.0,,,,,,
9493,3,2,82914.87674831129,83669030000.0,74480845000.0,,,,,,
9494,3,2,82914.89342040053,83669050000.0,74480860000.0,,,,,,
9495,3,2,82914.91009248976,83669066000.0,74480880000.0,,,,,,
9496,3,2,82914.926764579,83669080000.0,74480890000.0,,,,,,
9497,3,2,82914.94343666823,83669100000.0,74480910000.0,,,,,,
9498,3,2,82914.96010875746,83669115000.0,74480930000.0,,,,,,
9499,3,2,82914.9767808467,83669130000.0,74480940000.0,,,,,,
9500,3,2,82914.99345293593,83669150000.0,74480960000.0,,,,,,
9501,3,2,82915.01012502516,83669160000.0,74480976000.0,,,,,,
9502,3,2,82915.02679711439,83669180000.0,74480990000.0,,,,,,
9503,3,2,82915.04346920362,83669200000.0,74481010000.0,,,,,,
9504,3,2,82915.06014129287,83669210000.0,74481025000.0,,,,,,
9505,3,2,82915.0768133821,83669230000.0,74481040000.0,,,,,,
9506,3,2,82915.09348547133,83669250000.0,74481060000.0,,,,,,
9507,3,2,82915.11015756056,83669260000.0,74481074000.0,,,,,,
9508,3,2,82915.12682964979,83669280000.0,74481090000.0,,,,,,
9509,3,2,82915.14350173903,83669295000.0,74481110000.0,,,,,,
9510,3,2,82915.16017382826,83669310000.0,74481120000.0,,,,,,
9511,3,2,82915.1768459175,83669330000.0,74481140000.0,,,,,,
9512,3,2,82915.19351800672,83669344000.0,74481160000.0,,,,,,
9513,3,2,82915.21019009595,83669360000.0,74481170000.0,,,,,,
9514,3,2,82915.2268621852,83669380000.0,74481190000.0,,,,,,
9515,3,2,82915.24353427443,83669390000.0,74481205000.0,,,,,,
9516,3,2,82915.26020636366,83669410000.0,74481220000.0,,,,,,
9517,3,2,82915.27687845289,83669430000.0,74481240000.0,,,,,,
9518,3,2,82915.29355054212,83669440000.0,74481254000.0,,,,,,
9519,3,2,82915.31022263136,83669460000.0,74481270000.0,,,,,,
9520,3,2,82915.3268947206,83669480000.0,74481290000.0,,,,,,
9521,3,2,82915.34356680982,83669500000.0,74481310000.0,,,,,,
9522,3,2,82915.36023889905,83669520000.0,74481330000.0,,,,,,
9523,3,2,82915.37691098829,83669530000.0,74481345000.0,,,,,,
9524,3,2,82915.39358307752,83669550000.0,74481360000.0,,,,,,
9525,3,2,82915.41025516676,83669565000.0,74481380000.0,,,,,,
9526,3,2,82915.42692725599,83669580000.0,74481390000.0,,,,,,
9527,3,2,82915.44359934522,83669600000.0,74481410000.0,,,,,,
9528,3,2,82915.46027143445,83669615000.0,74481430000.0,,,,,,
9529,3,2,82915.47694352368,83669630000.0,74481440000.0,,,,,,
9530,3,2,82915.49361561293,83669650000.0,74481460000.0,,,,,,
9531,3,2,82915.51028770216,83669660000.0,74481476000.0,,,,,,
9532,3,2,82915.52695979139,83669680000.0,74481490000.0,,,,,,
9533,3,2,82915.54363188062,83669700000.0,74481510000.0,,,,,,
9534,3,2,82915.56030396985,83669710000.0,74481525000.0,,,,,,
9535,3,2,82915.57697605909,83669730000.0,74481540000.0,,,,,,
9536,3,2,82915.59364814832,83669746000.0,74481560000.0,,,,,,
9537,3,2,82915.61032023755,83669760000.0,74481570000.0,,,,,,
9538,3,2,82915.62699232678,83669780000.0,74481590000.0,,,,,,
9539,3,2,82915.64366441601,83669795000.0,74481610000.0,,,,,,
9540,3,2,82915.66033650526,83669810000.0,74481620000.0,,,,,,
9541,3,2,82915.67700859449,83669830000.0,74481640000.0,,,,,,
9542,3,2,82915.69368068372,83669840000.0,74481656000.0,,,,,,
9543,3,2,82915.71035277295,83669860000.0,74481670000.0,,,,,,
9544,3,2,82915.72702486218,83669880000.0,74481690000.0,,,,,,
9545,3,2,82915.74369695142,83669890000.0,74481705000.0,,,,,,
9546,3,2,82915.76036904065,83669910000.0,74481720000.0,,,,,,
9547,3,2,82915.77704112988,83669926000.0,74481740000.0,,,,,,
9548,3,2,82915.79371321911,83669940000.0,74481754000.0,,,,,,
9549,3,2,82915.81038530834,83669960000.0,74481770000.0,,,,,,
9550,3,2,82915.82705739759,83669980000.0,74481790000.0,,,,,,
9551,3,2,82915.84372948682,83670000000.0,74481810000.0,,,,,,
9552,3,2,82915.86040157605,83670020000.0,74481830000.0,,,,,,
9553,3,2,82915.87707366528,83670030000.0,74481844000.0,,,,,,
9554,3,2,82915.89374575451,83670050000.0,74481860000.0,,,,,,
9555,3,2,82915.91041784376,83670065000.0,74481880000.0,,,,,,
9556,3,2,82915.92708993299,83670080000.0,74481890000.0,,,,,,
9557,3,2,82915.94376202222,83670100000.0,74481910000.0,,,,,,
9558,3,2,82915.96043411145,83670114000.0,74481930000.0,,,,,,
9559,3,2,82915.97710620068,83670130000.0,74481940000.0,,,,,,
9560,3,2,82915.99377828992,83670150000.0,74481960000.0,,,,,,
9561,3,2,82916.01045037915,83670160000.0,74481975000.0,,,,,,
9562,3,2,82916.02712246838,83670180000.0,74481990000.0,,,,,,
9563,3,2,82916.04379455761,83670200000.0,74482010000.0,,,,,,
9564,3,2,82916.06046664684,83670210000.0,74482024000.0,,,,,,
9565,3,2,82916.07713873609,83670230000.0,74482040000.0,,,,,,
9566,3,2,82916.09381082532,83670245000.0,74482060000.0,,,,,,
9567,3,2,82916.11048291455,83670260000.0,74482070000.0,,,,,,
9568,3,2,82916.12715500378,83670280000.0,74482090000.0,,,,,,
9569,3,2,82916.14382709301,83670295000.0,74482110000.0,,,,,,
9570,3,2,82916.16049918225,83670310000.0,74482120000.0,,,,,,
9571,3,2,82916.17717127148,83670330000.0,74482140000.0,,,,,,
9572,3,2,82916.19384336071,83670340000.0,74482156000.0,,,,,,
9573,3,2,82916.21051544994,83670360000.0,74482170000.0,,,,,,
9574,3,2,82916.22718753917,83670380000.0,74482190000.0,,,,,,
9575,3,2,82916.24385962842,83670390000.0,74482205000.0,,,,,,
9576,3,2,82916.26053171765,83670410000.0,74482220000.0,,,,,,
9577,3,2,82916.27720380688,83670426000.0,74482240000.0,,,,,,
9578,3,2,82916.29387589611,83670440000.0,74482250000.0,,,,,,
9579,3,2,82916.31054798534,83670460000.0,74482270000.0,,,,,,
9580,3,2,82916.32722007457,83670480000.0,74482290000.0,,,,,,
9581,3,2,82916.34389216382,83670500000.0,74482310000.0,,,,,,
9582,3,2,82916.36056425305,83670516000.0,74482330000.0,,,,,,
9583,3,2,82916.37723634228,83670530000.0,74482340000.0,,,,,,
9584,3,2,82916.3939084315,83670550000.0,74482360000.0,,,,,,
9585,3,2,82916.41058052074,83670565000.0,74482380000.0,,,,,,
9586,3,2,82916.42725260998,83670580000.0,74482390000.0,,,,,,
9587,3,2,82916.44392469921,83670600000.0,74482410000.0,,,,,,
9588,3,2,82916.46059678844,83670610000.0,74482426000.0,,,,,,
9589,3,2,82916.47726887767,83670630000.0,74482440000.0,,,,,,
9590,3,2,82916.4939409669,83670650000.0,74482460000.0,,,,,,
9591,3,2,82916.51061305615,83670660000.0,74482475000.0,,,,,,
9592,3,2,82916.52728514538,83670680000.0,74482490000.0,,,,,,
9593,3,2,82916.54395723461,83670700000.0,74482510000.0,,,,,,
9594,3,2,82916.56062932384,83670710000.0,74482524000.0,,,,,,
9595,3,2,82916.57730141307,83670730000.0,74482540000.0,,,,,,
9596,3,2,82916.59397350231,83670745000.0,74482560000.0,,,,,,
9597,3,2,82916.61064559154,83670760000.0,74482570000.0,,,,,,
9598,3,2,82916.62731768077,83670780000.0,74482590000.0,,,,,,
9599,3,2,82916.64398977,83670794000.0,74482610000.0,,,,,,
9600,3,2,82916.66066185923,83670810000.0,74482620000.0,,,,,,
9601,3,2,82916.67733394848,83670830000.0,74482640000.0,,,,,,
9602,3,2,82916.69400603771,83670840000.0,74482655000.0,,,,,,
9603,3,2,82916.71067812694,83670860000.0,74482670000.0,,,,,,
9604,3,2,82916.72735021617,83670880000.0,74482690000.0,,,,,,
9605,3,2,82916.7440223054,83670890000.0,74482704000.0,,,,,,
9606,3,2,82916.76069439464,83670910000.0,74482720000.0,,,,,,
9607,3,2,82916.77736648388,83670925000.0,74482740000.0,,,,,,
9608,3,2,82916.7940385731,83670940000.0,74482750000.0,,,,,,
9609,3,2,82916.81071066234,83670960000.0,74482770000.0,,,,,,
9610,3,2,82916.82738275157,83670974000.0,74482790000.0,,,,,,
9611,3,2,82916.84405484081,83671000000.0,74482800000.0,,,,,,
9612,3,2,82916.86072693004,83671015000.0,74482830000.0,,,,,,
9613,3,2,82916.87739901927,83671030000.0,74482840000.0,,,,,,
9614,3,2,82916.8940711085,83671050000.0,74482860000.0,,,,,,
9615,3,2,82916.91074319773,83671065000.0,74482880000.0,,,,,,
9616,3,2,82916.92741528698,83671080000.0,74482890000.0,,,,,,
9617,3,2,82916.9440873762,83671100000.0,74482910000.0,,,,,,
9618,3,2,82916.96075946544,83671110000.0,74482926000.0,,,,,,
9619,3,2,82916.97743155467,83671130000.0,74482940000.0,,,,,,
9620,3,2,82916.9941036439,83671150000.0,74482960000.0,,,,,,
9621,3,2,82917.01077573314,83671160000.0,74482975000.0,,,,,,
9622,3,2,82917.02744782237,83671180000.0,74482990000.0,,,,,,
9623,3,2,82917.0441199116,83671196000.0,74483010000.0,,,,,,
9624,3,2,82917.06079200083,83671210000.0,74483020000.0,,,,,,
9625,3,2,82917.07746409006,83671230000.0,74483040000.0,,,,,,
9626,3,2,82917.09413617931,83671245000.0,74483060000.0,,,,,,
9627,3,2,82917.11080826854,83671260000.0,74483070000.0,,,,,,
9628,3,2,82917.12748035777,83671280000.0,74483090000.0,,,,,,
9629,3,2,82917.144152447,83671290000.0,74483106000.0,,,,,,
9630,3,2,82917.16082453623,83671310000.0,74483120000.0,,,,,,
9631,3,2,82917.17749662547,83671330000.0,74483140000.0,,,,,,
9632,3,2,82917.1941687147,83671340000.0,74483155000.0,,,,,,
9633,3,2,82917.21084080393,83671360000.0,74483170000.0,,,,,,
9634,3,2,82917.22751289317,83671376000.0,74483190000.0,,,,,,
9635,3,2,82917.2441849824,83671390000.0,74483200000.0,,,,,,
9636,3,2,82917.26085707163,83671410000.0,74483220000.0,,,,,,
9637,3,2,82917.27752916087,83671425000.0,74483240000.0,,,,,,
9638,3,2,82917.2942012501,83671440000.0,74483250000.0,,,,,,
9639,3,2,82917.31087333933,83671460000.0,74483270000.0,,,,,,
9640,3,2,82917.32754542856,83671474000.0,74483290000.0,,,,,,
9641,3,2,82917.34421751779,83671500000.0,74483300000.0,,,,,,
9642,3,2,82917.36088960704,83671515000.0,74483330000.0,,,,,,
9643,3,2,82917.37756169627,83671530000.0,74483340000.0,,,,,,
9644,3,2,82917.3942337855,83671550000.0,74483360000.0,,,,,,
9645,3,2,82917.41090587473,83671564000.0,74483380000.0,,,,,,
9646,3,2,82917.42757796396,83671580000.0,74483390000.0,,,,,,
9647,3,2,82917.4442500532,83671600000.0,74483410000.0,,,,,,
9648,3,2,82917.46092214243,83671610000.0,74483425000.0,,,,,,
9649,3,2,82917.47759423166,83671630000.0,74483440000.0,,,,,,
9650,3,2,82917.4942663209,83671650000.0,74483460000.0,,,,,,
9651,3,2,82917.51093841012,83671660000.0,74483474000.0,,,,,,
9652,3,2,82917.52761049937,83671680000.0,74483490000.0,,,,,,
9653,3,2,82917.5442825886,83671695000.0,74483510000.0,,,,,,
9654,3,2,82917.56095467783,83671710000.0,74483520000.0,,,,,,
9655,3,2,82917.57762676706,83671730000.0,74483540000.0,,,,,,
9656,3,2,82917.59429885629,83671745000.0,74483560000.0,,,,,,
9657,3,2,82917.61097094553,83671760000.0,74483570000.0,,,,,,
9658,3,2,82917.62764303476,83671780000.0,74483590000.0,,,,,,
9659,3,2,82917.644315124,83671790000.0,74483606000.0,,,,,,
9660,3,2,82917.66098721322,83671810000.0,74483620000.0,,,,,,
9661,3,2,82917.67765930246,83671830000.0,74483640000.0,,,,,,
9662,3,2,82917.6943313917,83671840000.0,74483655000.0,,,,,,
9663,3,2,82917.71100348093,83671860000.0,74483670000.0,,,,,,
9664,3,2,82917.72767557016,83671876000.0,74483690000.0,,,,,,
9665,3,2,82917.74434765939,83671890000.0,74483700000.0,,,,,,
9666,3,2,82917.76101974862,83671910000.0,74483720000.0,,,,,,
9667,3,2,82917.77769183787,83671925000.0,74483740000.0,,,,,,
9668,3,2,82917.7943639271,83671940000.0,74483750000.0,,,,,,
9669,3,2,82917.81103601633,83671960000.0,74483770000.0,,,,,,
9670,3,2,82917.82770810556,83671970000.0,74483786000.0,,,,,,
9671,3,2,82917.84438019479,83672000000.0,74483800000.0,,,,,,
9672,3,2,82917.86105228403,83672015000.0,74483830000.0,,,,,,
9673,3,2,82917.87772437326,83672030000.0,74483840000.0,,,,,,
9674,3,2,82917.89439646249,83672050000.0,74483860000.0,,,,,,
9675,3,2,82917.91106855172,83672060000.0,74483876000.0,,,,,,
9676,3,2,82917.92774064095,83672080000.0,74483890000.0,,,,,,
9677,3,2,82917.9444127302,83672100000.0,74483910000.0,,,,,,
9678,3,2,82917.96108481943,83672110000.0,74483925000.0,,,,,,
9679,3,2,82917.97775690866,83672130000.0,74483940000.0,,,,,,
9680,3,2,82917.99442899789,83672150000.0,74483960000.0,,,,,,
9681,3,2,82918.01110108712,83672160000.0,74483974000.0,,,,,,
9682,3,2,82918.02777317636,83672180000.0,74483990000.0,,,,,,
9683,3,2,82918.0444452656,83672195000.0,74484010000.0,,,,,,
9684,3,2,82918.06111735482,83672210000.0,74484020000.0,,,,,,
9685,3,2,82918.07778944405,83672230000.0,74484040000.0,,,,,,
9686,3,2,82918.09446153328,83672244000.0,74484060000.0,,,,,,
9687,3,2,82918.11113362253,83672260000.0,74484070000.0,,,,,,
9688,3,2,82918.12780571176,83672280000.0,74484090000.0,,,,,,
9689,3,2,82918.14447780099,83672290000.0,74484105000.0,,,,,,
9690,3,2,82918.16114989022,83672310000.0,74484120000.0,,,,,,
9691,3,2,82918.17782197945,83672330000.0,74484140000.0,,,,,,
9692,3,2,82918.19449406868,83672340000.0,74484154000.0,,,,,,
9693,3,2,82918.21116615793,83672360000.0,74484170000.0,,,,,,
9694,3,2,82918.22783824716,83672375000.0,74484190000.0,,,,,,
9695,3,2,82918.24451033639,83672390000.0,74484200000.0,,,,,,
9696,3,2,82918.26118242562,83672410000.0,74484220000.0,,,,,,
9697,3,2,82918.27785451485,83672424000.0,74484240000.0,,,,,,
9698,3,2,82918.29452660409,83672440000.0,74484250000.0,,,,,,
9699,3,2,82918.31119869332,83672460000.0,74484270000.0,,,,,,
9700,3,2,82918.32787078255,83672470000.0,74484285000.0,,,,,,
9701,3,2,82918.34454287178,83672490000.0,74484300000.0,,,,,,
9702,3,2,82918.36121496101,83672515000.0,74484330000.0,,,,,,
9703,3,2,82918.37788705026,83672530000.0,74484340000.0,,,,,,
9704,3,2,82918.39455913949,83672550000.0,74484360000.0,,,,,,
9705,3,2,82918.41123122872,83672560000.0,74484376000.0,,,,,,
9706,3,2,82918.42790331795,83672580000.0,74484390000.0,,,,,,
9707,3,2,82918.44457540718,83672600000.0,74484410000.0,,,,,,
9708,3,2,82918.46124749642,83672610000.0,74484425000.0,,,,,,
9709,3,2,82918.47791958565,83672630000.0,74484440000.0,,,,,,
9710,3,2,82918.49459167488,83672646000.0,74484460000.0,,,,,,
9711,3,2,82918.51126376411,83672660000.0,74484470000.0,,,,,,
9712,3,2,82918.52793585334,83672680000.0,74484490000.0,,,,,,
9713,3,2,82918.54460794259,83672695000.0,74484510000.0,,,,,,
9714,3,2,82918.56128003182,83672710000.0,74484520000.0,,,,,,
9715,3,2,82918.57795212105,83672730000.0,74484540000.0,,,,,,
9716,3,2,82918.59462421028,83672740000.0,74484556000.0,,,,,,
9717,3,2,82918.61129629951,83672760000.0,74484570000.0,,,,,,
9718,3,2,82918.62796838876,83672780000.0,74484590000.0,,,,,,
9719,3,2,82918.64464047799,83672790000.0,74484605000.0,,,,,,
9720,3,2,82918.66131256722,83672810000.0,74484620000.0,,,,,,
9721,3,2,82918.67798465645,83672826000.0,74484640000.0,,,,,,
9722,3,2,82918.69465674568,83672840000.0,74484650000.0,,,,,,
9723,3,2,82918.71132883492,83672860000.0,74484670000.0,,,,,,
9724,3,2,82918.72800092415,83672875000.0,74484690000.0,,,,,,
9725,3,2,82918.74467301338,83672890000.0,74484700000.0,,,,,,
9726,3,2,82918.76134510261,83672910000.0,74484720000.0,,,,,,
