,session,participant,time,channel_0
264,3,2,83027.95340916913,MouseButtonLeft pressed
265,3,2,83028.3603701295,MouseButtonLeft released
266,3,2,83028.5403908795,MouseButtonMiddle pressed
267,3,2,83028.66163802758,MouseButtonMiddle released
268,3,2,83028.75043438809,MouseButtonMiddle pressed
269,3,2,83028.85747946652,MouseButtonMiddle released
270,3,2,83028.94746344122,MouseButtonMiddle pressed
271,3,2,83029.04846774752,MouseButtonMiddle released
272,3,2,83029.16243770867,MouseButtonMiddle pressed
273,3,2,83029.27445514651,MouseButtonMiddle released
274,3,2,83029.43147152176,MouseButtonMiddle pressed
275,3,2,83029.51144247685,MouseWheelDown120 pressed
276,3,2,83029.54464357338,MouseButtonMiddle released
277,3,2,83029.7304503925,MouseButtonMiddle pressed
278,3,2,83029.86046524526,MouseButtonMiddle released
279,3,2,83031.09360937282,MouseButtonMiddle pressed
280,3,2,83031.24458317593,MouseButtonMiddle released
281,3,2,83033.61183454821,MouseButtonMiddle pressed
282,3,2,83033.73983847696,MouseButtonMiddle released
283,3,2,83039.53820642739,MouseButtonRight pressed
284,3,2,83039.72817849625,MouseButtonRight released
285,3,2,83039.92918489689,MouseButtonMiddle pressed
286,3,2,83039.9451618877,MouseWheelUp120 pressed
287,3,2,83040.04121593489,MouseButtonMiddle released
288,3,2,83040.49624846937,MouseButtonMiddle pressed
289,3,2,83040.64127820148,MouseButtonMiddle released
290,3,2,83047.25872023417,MouseButtonLeft pressed
291,3,2,83048.18978925401,MouseButtonLeft released
292,3,2,83048.71281590057,MouseButtonMiddle pressed
293,3,2,83048.82883748622,MouseButtonMiddle released
294,3,2,83048.9049038947,MouseButtonMiddle pressed
295,3,2,83049.0189623569,MouseButtonMiddle released
296,3,2,83050.85898523247,MouseButtonMiddle pressed
297,3,2,83050.98700496141,MouseButtonMiddle released
298,3,2,83051.4300213524,MouseButtonMiddle pressed
299,3,2,83051.5781495215,MouseButtonMiddle released
300,3,2,83053.62027301078,MouseButtonLeft pressed
301,3,2,83054.27125638552,MouseButtonLeft released
302,3,2,83054.39025040666,MouseButtonMiddle pressed
303,3,2,83054.5162678117,MouseButtonMiddle released
304,3,2,83054.59033729632,MouseButtonMiddle pressed
305,3,2,83054.68634564297,MouseButtonMiddle released
306,3,2,83056.91840450064,MouseButtonLeft pressed
307,3,2,83057.53649478254,MouseButtonLeft released
308,3,2,83057.64555188503,MouseButtonMiddle pressed
309,3,2,83057.76950906546,MouseButtonMiddle released
310,3,2,83062.6568232351,MouseButtonLeft pressed
311,3,2,83063.3259218262,MouseButtonLeft released
312,3,2,83063.43989098733,MouseButtonMiddle pressed
313,3,2,83063.56496818115,MouseButtonMiddle released
314,3,2,83063.65396804408,MouseButtonMiddle pressed
315,3,2,83063.76502037038,MouseButtonMiddle released
316,3,2,83063.85596765658,MouseButtonMiddle pressed
317,3,2,83063.96199032282,MouseButtonMiddle released
318,3,2,83064.4900015289,MouseButtonMiddle pressed
319,3,2,83064.60296867807,MouseButtonMiddle released
320,3,2,83064.70700182056,MouseButtonMiddle pressed
321,3,2,83064.84102792124,MouseButtonMiddle released
322,3,2,83064.9440043511,MouseButtonMiddle pressed
323,3,2,83065.05010921831,MouseButtonMiddle released
324,3,2,83068.96536287853,MouseButtonLeft pressed
325,3,2,83069.0933675073,MouseButtonLeft released
326,3,2,83069.37738369934,MouseButtonLeft pressed
327,3,2,83069.49339438486,MouseButtonLeft released
328,3,2,83069.67339263459,MouseButtonLeft pressed
329,3,2,83069.74842783075,MouseButtonLeft released
330,3,2,83070.06638392813,MouseButtonLeft pressed
331,3,2,83070.14442996024,MouseButtonLeft released
332,3,2,83070.2645961954,MouseButtonLeft pressed
333,3,2,83070.33940788888,MouseButtonLeft released
334,3,2,83071.38956153096,MouseButtonLeft pressed
335,3,2,83071.48856941341,MouseButtonLeft released
336,3,2,83071.72956619167,MouseButtonLeft pressed
337,3,2,83071.83658936985,MouseButtonLeft released
338,3,2,83072.03459143461,MouseButtonLeft pressed
339,3,2,83072.10859491843,MouseButtonLeft released
340,3,2,83072.25856440954,MouseButtonLeft pressed
341,3,2,83072.33256409332,MouseButtonLeft released
342,3,2,83072.43261938829,MouseButtonLeft pressed
343,3,2,83072.47164225434,MouseButtonLeft released
344,3,2,83073.28268454068,MouseButtonLeft pressed
345,3,2,83073.37464863903,MouseButtonLeft released
346,3,2,83073.5337596393,MouseButtonLeft pressed
347,3,2,83073.62676605009,MouseButtonLeft released
348,3,2,83074.01073433585,MouseButtonMiddle pressed
349,3,2,83074.12984825844,MouseButtonMiddle released
350,3,2,83074.76374812916,MouseButtonMiddle pressed
351,3,2,83074.86177269988,MouseButtonMiddle released
352,3,2,83074.99476208819,MouseButtonMiddle pressed
353,3,2,83075.12777447677,MouseButtonMiddle released
354,3,2,83077.18591965736,MouseButtonLeft pressed
355,3,2,83077.62795423662,MouseButtonLeft released
