,session,participant,time,channel_0
695,3,3,82962.34858973413,D pressed
696,3,3,82962.35156287845,LSHIFT pressed
697,3,3,82962.38158152603,A released
698,3,3,82962.51158886439,LSHIFT released
699,3,3,82962.51656633861,D released
700,3,3,82963.29161199437,SPACE pressed
701,3,3,82963.37160028698,SPACE released
702,3,3,82963.57664234411,RETURN pressed
703,3,3,82963.62160221445,NUMPAD3 pressed
704,3,3,82963.70177320977,RETURN released
705,3,3,82963.70667608289,NUMPAD3 released
706,3,3,82963.84361962468,A pressed
707,3,3,82963.96762467356,W pressed
708,3,3,82964.11561068,NUMPAD9 pressed
709,3,3,82964.13575758038,NUMPAD8 pressed
710,3,3,82964.20664933737,NUMPAD7 pressed
711,3,3,82964.22661313502,NUMPAD9 released
712,3,3,82964.25161900786,NUMPAD8 released
713,3,3,82964.26275967396,NUMPAD7 released
714,3,3,82964.57963149843,A released
715,3,3,82965.14160457732,D pressed
716,3,3,82965.15960724575,W released
717,3,3,82965.30162716324,W pressed
718,3,3,82965.48760923618,D released
719,3,3,82965.53563715226,A pressed
