,session,participant,time,frame_time,frame_num,frame_dtime
853,1,4,1537.5639981770462,1602266366.57,1628.0,0.03333333134651184
854,1,4,1537.5973318860633,1602266366.603,1629.0,0.03333333134651184
855,1,4,1537.6306655950805,1602266366.636,1630.0,0.03333333134651184
856,1,4,1537.6639993040976,1602266366.67,1631.0,0.03333333134651184
857,1,4,1537.6973330131148,1602266366.703,1632.0,0.03333333134651184
858,1,4,1537.730666722132,1602266366.736,1633.0,0.03333333134651184
859,1,4,1537.764000431149,1602266366.77,1634.0,0.03333333134651184
860,1,4,1537.7973341401662,1602266366.803,1635.0,0.03333333134651184
861,1,4,1537.8306678491833,1602266366.836,1636.0,0.03333333134651184
862,1,4,1537.8640015582005,1602266366.87,1637.0,0.03333333134651184
863,1,4,1537.8973352672176,1602266366.903,1638.0,0.03333333134651184
864,1,4,1537.9306689762348,1602266366.936,1639.0,0.03333333134651184
865,1,4,1537.964002685252,1602266366.97,1640.0,0.03333333134651184
866,1,4,1537.997336394269,1602266367.003,1641.0,0.03333333134651184
867,1,4,1538.0306701032862,1602266367.037,1642.0,0.03333333134651184
868,1,4,1538.0640038123033,1602266367.07,1643.0,0.03333333134651184
869,1,4,1538.0973375213205,1602266367.103,1644.0,0.03333333134651184
870,1,4,1538.1306712303376,1602266367.136,1645.0,0.03333333134651184
871,1,4,1538.1640049393548,1602266367.17,1646.0,0.03333333134651184
872,1,4,1538.197338648372,1602266367.203,1647.0,0.03333333134651184
873,1,4,1538.2306723573888,1602266367.237,1648.0,0.03333333134651184
874,1,4,1538.264006066406,1602266367.27,1649.0,0.03333333134651184
875,1,4,1538.297339775423,1602266367.303,1650.0,0.03333333134651184
876,1,4,1538.3306734844402,1602266367.336,1651.0,0.03333333134651184
877,1,4,1538.3640071934574,1602266367.37,1652.0,0.03333333134651184
878,1,4,1538.3973409024745,1602266367.403,1653.0,0.03333333134651184
879,1,4,1538.4306746114917,1602266367.436,1654.0,0.03333333134651184
880,1,4,1538.4640083205088,1602266367.47,1655.0,0.03333333134651184
881,1,4,1538.497342029526,1602266367.503,1656.0,0.03333333134651184
882,1,4,1538.530675738543,1602266367.536,1657.0,0.03333333134651184
883,1,4,1538.5640094475602,1602266367.57,1658.0,0.03333333134651184
884,1,4,1538.5973431565774,1602266367.603,1659.0,0.03333333134651184
885,1,4,1538.6306768655945,1602266367.637,1660.0,0.03333333134651184
886,1,4,1538.6640105746117,1602266367.67,1661.0,0.03333333134651184
887,1,4,1538.6973442836288,1602266367.703,1662.0,0.03333333134651184
888,1,4,1538.730677992646,1602266367.736,1663.0,0.03333333134651184
889,1,4,1538.764011701663,1602266367.77,1664.0,0.03333333134651184
890,1,4,1538.7973454106802,1602266367.803,1665.0,0.03333333134651184
891,1,4,1538.8306791196974,1602266367.836,1666.0,0.03333333134651184
892,1,4,1538.8640128287145,1602266367.87,1667.0,0.03333333134651184
893,1,4,1538.8973465377317,1602266367.903,1668.0,0.03333333134651184
894,1,4,1538.9306802467488,1602266367.936,1669.0,0.03333333134651184
895,1,4,1538.964013955766,1602266367.97,1670.0,0.03333333134651184
896,1,4,1538.997347664783,1602266368.003,1671.0,0.03333333134651184
897,1,4,1539.0306813738002,1602266368.036,1672.0,0.03333333134651184
898,1,4,1539.0640150828174,1602266368.07,1673.0,0.03333333134651184
899,1,4,1539.0973487918345,1602266368.103,1674.0,0.03333333134651184
900,1,4,1539.1306825008517,1602266368.137,1675.0,0.03333333134651184
901,1,4,1539.1640162098688,1602266368.17,1676.0,0.03333333134651184
902,1,4,1539.197349918886,1602266368.203,1677.0,0.03333333134651184
903,1,4,1539.230683627903,1602266368.237,1678.0,0.03333333134651184
904,1,4,1539.2640173369202,1602266368.27,1679.0,0.03333333134651184
905,1,4,1539.2973510459374,1602266368.303,1680.0,0.03333333134651184
906,1,4,1539.3306847549543,1602266368.336,1681.0,0.03333333134651184
907,1,4,1539.3640184639714,1602266368.37,1682.0,0.03333333134651184
908,1,4,1539.3973521729886,1602266368.403,1683.0,0.03333333134651184
909,1,4,1539.4306858820057,1602266368.436,1684.0,0.03333333134651184
910,1,4,1539.4640195910229,1602266368.47,1685.0,0.03333333134651184
911,1,4,1539.49735330004,1602266368.503,1686.0,0.03333333134651184
912,1,4,1539.5306870090571,1602266368.536,1687.0,0.03333333134651184
913,1,4,1539.5640207180743,1602266368.57,1688.0,0.03333333134651184
914,1,4,1539.5973544270914,1602266368.603,1689.0,0.03333333134651184
915,1,4,1539.6306881361086,1602266368.636,1690.0,0.03333333134651184
916,1,4,1539.6640218451257,1602266368.67,1691.0,0.03333333134651184
917,1,4,1539.6973555541429,1602266368.703,1692.0,0.03333333134651184
918,1,4,1539.73068926316,1602266368.737,1693.0,0.03333333134651184
919,1,4,1539.7640229721771,1602266368.77,1694.0,0.03333333134651184
920,1,4,1539.7973566811943,1602266368.803,1695.0,0.03333333134651184
921,1,4,1539.8306903902114,1602266368.836,1696.0,0.03333333134651184
922,1,4,1539.8640240992286,1602266368.87,1697.0,0.03333333134651184
923,1,4,1539.8973578082457,1602266368.903,1698.0,0.03333333134651184
924,1,4,1539.9306915172629,1602266368.936,1699.0,0.03333333134651184
925,1,4,1539.96402522628,1602266368.97,1700.0,0.03333333134651184
926,1,4,1539.9973589352971,1602266369.003,1701.0,0.03333333134651184
927,1,4,1540.0306926443143,1602266369.037,1702.0,0.03333333134651184
928,1,4,1540.0640263533314,1602266369.07,1703.0,0.03333333134651184
929,1,4,1540.0973600623486,1602266369.103,1704.0,0.03333333134651184
930,1,4,1540.1306937713657,1602266369.136,1705.0,0.03333333134651184
931,1,4,1540.1640274803829,1602266369.17,1706.0,0.03333333134651184
932,1,4,1540.1973611894,1602266369.203,1707.0,0.03333333134651184
933,1,4,1540.2306948984171,1602266369.237,1708.0,0.03333333134651184
934,1,4,1540.2640286074343,1602266369.27,1709.0,0.03333333134651184
935,1,4,1540.2973623164514,1602266369.303,1710.0,0.03333333134651184
936,1,4,1540.3306960254686,1602266369.336,1711.0,0.03333333134651184
937,1,4,1540.3640297344857,1602266369.37,1712.0,0.03333333134651184
938,1,4,1540.3973634435029,1602266369.403,1713.0,0.03333333134651184
939,1,4,1540.4306971525198,1602266369.437,1714.0,0.03333333134651184
940,1,4,1540.464030861537,1602266369.47,1715.0,0.03333333134651184
941,1,4,1540.497364570554,1602266369.503,1716.0,0.03333333134651184
942,1,4,1540.5306982795712,1602266369.537,1717.0,0.03333333134651184
943,1,4,1540.5640319885883,1602266369.57,1718.0,0.03333333134651184
944,1,4,1540.5973656976055,1602266369.603,1719.0,0.03333333134651184
945,1,4,1540.6306994066226,1602266369.636,1720.0,0.03333333134651184
946,1,4,1540.6640331156398,1602266369.67,1721.0,0.03333333134651184
947,1,4,1540.697366824657,1602266369.703,1722.0,0.03333333134651184
948,1,4,1540.730700533674,1602266369.736,1723.0,0.03333333134651184
949,1,4,1540.7640342426912,1602266369.77,1724.0,0.03333333134651184
950,1,4,1540.7973679517083,1602266369.803,1725.0,0.03333333134651184
951,1,4,1540.8307016607255,1602266369.836,1726.0,0.03333333134651184
952,1,4,1540.8640353697426,1602266369.87,1727.0,0.03333333134651184
953,1,4,1540.8973690787598,1602266369.903,1728.0,0.03333333134651184
954,1,4,1540.930702787777,1602266369.936,1729.0,0.03333333134651184
955,1,4,1540.964036496794,1602266369.97,1730.0,0.03333333134651184
956,1,4,1540.9973702058112,1602266370.003,1731.0,0.03333333134651184
957,1,4,1541.0307039148283,1602266370.036,1732.0,0.03333333134651184
958,1,4,1541.0640376238455,1602266370.07,1733.0,0.03333333134651184
959,1,4,1541.0973713328626,1602266370.103,1734.0,0.03333333134651184
960,1,4,1541.1307050418798,1602266370.136,1735.0,0.03333333134651184
961,1,4,1541.164038750897,1602266370.17,1736.0,0.03333333134651184
962,1,4,1541.197372459914,1602266370.203,1737.0,0.03333333134651184
963,1,4,1541.2307061689312,1602266370.236,1738.0,0.03333333134651184
964,1,4,1541.2640398779483,1602266370.27,1739.0,0.03333333134651184
965,1,4,1541.2973735869655,1602266370.303,1740.0,0.03333333134651184
966,1,4,1541.3307072959826,1602266370.336,1741.0,0.03333333134651184
967,1,4,1541.3640410049998,1602266370.37,1742.0,0.03333333134651184
968,1,4,1541.397374714017,1602266370.403,1743.0,0.03333333134651184
969,1,4,1541.430708423034,1602266370.436,1744.0,0.03333333134651184
970,1,4,1541.4640421320512,1602266370.47,1745.0,0.03333333134651184
971,1,4,1541.4973758410683,1602266370.503,1746.0,0.03333333134651184
972,1,4,1541.5307095500852,1602266370.536,1747.0,0.03333333134651184
973,1,4,1541.5640432591024,1602266370.57,1748.0,0.03333333134651184
974,1,4,1541.5973769681195,1602266370.603,1749.0,0.03333333134651184
975,1,4,1541.6307106771367,1602266370.636,1750.0,0.03333333134651184
976,1,4,1541.6640443861538,1602266370.67,1751.0,0.03333333134651184
977,1,4,1541.697378095171,1602266370.703,1752.0,0.03333333134651184
978,1,4,1541.730711804188,1602266370.736,1753.0,0.03333333134651184
979,1,4,1541.7640455132052,1602266370.77,1754.0,0.03333333134651184
980,1,4,1541.7973792222224,1602266370.803,1755.0,0.03333333134651184
981,1,4,1541.8307129312395,1602266370.836,1756.0,0.03333333134651184
982,1,4,1541.8640466402567,1602266370.87,1757.0,0.03333333134651184
983,1,4,1541.8973803492738,1602266370.903,1758.0,0.03333333134651184
984,1,4,1541.930714058291,1602266370.937,1759.0,0.03333333134651184
985,1,4,1541.964047767308,1602266370.97,1760.0,0.03333333134651184
986,1,4,1541.9973814763252,1602266371.003,1761.0,0.03333333134651184
987,1,4,1542.0307151853424,1602266371.037,1762.0,0.03333333134651184
988,1,4,1542.0640488943595,1602266371.07,1763.0,0.03333333134651184
989,1,4,1542.0973826033767,1602266371.103,1764.0,0.03333333134651184
990,1,4,1542.1307163123938,1602266371.136,1765.0,0.03333333134651184
991,1,4,1542.164050021411,1602266371.17,1766.0,0.03333333134651184
992,1,4,1542.197383730428,1602266371.203,1767.0,0.03333333134651184
993,1,4,1542.2307174394452,1602266371.236,1768.0,0.03333333134651184
994,1,4,1542.2640511484624,1602266371.27,1769.0,0.03333333134651184
995,1,4,1542.2973848574795,1602266371.303,1770.0,0.03333333134651184
996,1,4,1542.3307185664967,1602266371.336,1771.0,0.03333333134651184
997,1,4,1542.3640522755138,1602266371.37,1772.0,0.03333333134651184
998,1,4,1542.397385984531,1602266371.403,1773.0,0.03333333134651184
999,1,4,1542.430719693548,1602266371.436,1774.0,0.03333333134651184
1000,1,4,1542.4640534025652,1602266371.47,1775.0,0.03333333134651184
1001,1,4,1542.4973871115824,1602266371.503,1776.0,0.03333333134651184
1002,1,4,1542.5307208205995,1602266371.536,1777.0,0.03333333134651184
1003,1,4,1542.5640545296167,1602266371.57,1778.0,0.03333333134651184
1004,1,4,1542.5973882386338,1602266371.603,1779.0,0.03333333134651184
1005,1,4,1542.6307219476507,1602266371.636,1780.0,0.03333333134651184
1006,1,4,1542.6640556566679,1602266371.67,1781.0,0.03333333134651184
1007,1,4,1542.697389365685,1602266371.703,1782.0,0.03333333134651184
1008,1,4,1542.7307230747022,1602266371.736,1783.0,0.03333333134651184
1009,1,4,1542.7640567837193,1602266371.77,1784.0,0.03333333134651184
1010,1,4,1542.7973904927364,1602266371.803,1785.0,0.03333333134651184
1011,1,4,1542.8307242017536,1602266371.836,1786.0,0.03333333134651184
1012,1,4,1542.8640579107707,1602266371.87,1787.0,0.03333333134651184
1013,1,4,1542.8973916197879,1602266371.903,1788.0,0.03333333134651184
1014,1,4,1542.930725328805,1602266371.936,1789.0,0.03333333134651184
1015,1,4,1542.9640590378222,1602266371.97,1790.0,0.03333333134651184
1016,1,4,1542.9973927468393,1602266372.003,1791.0,0.03333333134651184
1017,1,4,1543.0307264558564,1602266372.036,1792.0,0.03333333134651184
1018,1,4,1543.0640601648736,1602266372.07,1793.0,0.03333333134651184
1019,1,4,1543.0973938738907,1602266372.103,1794.0,0.03333333134651184
1020,1,4,1543.1307275829079,1602266372.136,1795.0,0.03333333134651184
1021,1,4,1543.164061291925,1602266372.17,1796.0,0.03333333134651184
1022,1,4,1543.1973950009422,1602266372.203,1797.0,0.03333333134651184
1023,1,4,1543.2307287099593,1602266372.237,1798.0,0.03333333134651184
1024,1,4,1543.2640624189764,1602266372.27,1799.0,0.03333333134651184
1025,1,4,1543.2973961279936,1602266372.303,1800.0,0.03333333134651184
1026,1,4,1543.3307298370107,1602266372.337,1801.0,0.03333333134651184
1027,1,4,1543.3640635460279,1602266372.37,1802.0,0.03333333134651184
1028,1,4,1543.397397255045,1602266372.403,1803.0,0.03333333134651184
1029,1,4,1543.4307309640621,1602266372.436,1804.0,0.03333333134651184
1030,1,4,1543.4640646730793,1602266372.47,1805.0,0.03333333134651184
1031,1,4,1543.4973983820964,1602266372.503,1806.0,0.03333333134651184
1032,1,4,1543.5307320911136,1602266372.536,1807.0,0.03333333134651184
1033,1,4,1543.5640658001307,1602266372.57,1808.0,0.03333333134651184
1034,1,4,1543.5973995091479,1602266372.603,1809.0,0.03333333134651184
1035,1,4,1543.630733218165,1602266372.636,1810.0,0.03333333134651184
1036,1,4,1543.6640669271821,1602266372.67,1811.0,0.03333333134651184
1037,1,4,1543.6974006361993,1602266372.703,1812.0,0.03333333134651184
1038,1,4,1543.7307343452162,1602266372.736,1813.0,0.03333333134651184
1039,1,4,1543.7640680542333,1602266372.77,1814.0,0.03333333134651184
1040,1,4,1543.7974017632505,1602266372.803,1815.0,0.03333333134651184
1041,1,4,1543.8307354722676,1602266372.836,1816.0,0.03333333134651184
1042,1,4,1543.8640691812848,1602266372.87,1817.0,0.03333333134651184
1043,1,4,1543.897402890302,1602266372.903,1818.0,0.03333333134651184
1044,1,4,1543.930736599319,1602266372.936,1819.0,0.03333333134651184
1045,1,4,1543.9640703083362,1602266372.97,1820.0,0.03333333134651184
1046,1,4,1543.9974040173533,1602266373.003,1821.0,0.03333333134651184
1047,1,4,1544.0307377263705,1602266373.036,1822.0,0.03333333134651184
1048,1,4,1544.0640714353876,1602266373.07,1823.0,0.03333333134651184
1049,1,4,1544.0974051444048,1602266373.103,1824.0,0.03333333134651184
1050,1,4,1544.130738853422,1602266373.136,1825.0,0.03333333134651184
1051,1,4,1544.164072562439,1602266373.17,1826.0,0.03333333134651184
1052,1,4,1544.1974062714562,1602266373.203,1827.0,0.03333333134651184
1053,1,4,1544.2307399804733,1602266373.236,1828.0,0.03333333134651184
1054,1,4,1544.2640736894905,1602266373.27,1829.0,0.03333333134651184
1055,1,4,1544.2974073985076,1602266373.303,1830.0,0.03333333134651184
1056,1,4,1544.3307411075248,1602266373.336,1831.0,0.03333333134651184
1057,1,4,1544.364074816542,1602266373.37,1832.0,0.03333333134651184
1058,1,4,1544.397408525559,1602266373.403,1833.0,0.03333333134651184
1059,1,4,1544.4307422345762,1602266373.436,1834.0,0.03333333134651184
1060,1,4,1544.4640759435933,1602266373.47,1835.0,0.03333333134651184
1061,1,4,1544.4974096526105,1602266373.503,1836.0,0.03333333134651184
1062,1,4,1544.5307433616276,1602266373.536,1837.0,0.03333333134651184
1063,1,4,1544.5640770706448,1602266373.57,1838.0,0.03333333134651184
1064,1,4,1544.597410779662,1602266373.603,1839.0,0.03333333134651184
1065,1,4,1544.630744488679,1602266373.636,1840.0,0.03333333134651184
1066,1,4,1544.6640781976962,1602266373.67,1841.0,0.03333333134651184
1067,1,4,1544.6974119067133,1602266373.703,1842.0,0.03333333134651184
1068,1,4,1544.7307456157305,1602266373.737,1843.0,0.03333333134651184
1069,1,4,1544.7640793247476,1602266373.77,1844.0,0.03333333134651184
1070,1,4,1544.7974130337648,1602266373.803,1845.0,0.03333333134651184
1071,1,4,1544.8307467427817,1602266373.836,1846.0,0.03333333134651184
1072,1,4,1544.8640804517988,1602266373.87,1847.0,0.03333333134651184
1073,1,4,1544.897414160816,1602266373.903,1848.0,0.03333333134651184
1074,1,4,1544.930747869833,1602266373.936,1849.0,0.03333333134651184
1075,1,4,1544.9640815788503,1602266373.97,1850.0,0.03333333134651184
1076,1,4,1544.9974152878674,1602266374.003,1851.0,0.03333333134651184
1077,1,4,1545.0307489968845,1602266374.037,1852.0,0.03333333134651184
1078,1,4,1545.0640827059017,1602266374.07,1853.0,0.03333333134651184
1079,1,4,1545.0974164149188,1602266374.103,1854.0,0.03333333134651184
1080,1,4,1545.130750123936,1602266374.136,1855.0,0.03333333134651184
1081,1,4,1545.164083832953,1602266374.17,1856.0,0.03333333134651184
1082,1,4,1545.1974175419703,1602266374.203,1857.0,0.03333333134651184
1083,1,4,1545.2307512509874,1602266374.236,1858.0,0.03333333134651184
1084,1,4,1545.2640849600045,1602266374.27,1859.0,0.03333333134651184
1085,1,4,1545.2974186690217,1602266374.303,1860.0,0.03333333134651184
1086,1,4,1545.3307523780388,1602266374.336,1861.0,0.03333333134651184
1087,1,4,1545.364086087056,1602266374.37,1862.0,0.03333333134651184
1088,1,4,1545.397419796073,1602266374.403,1863.0,0.03333333134651184
1089,1,4,1545.4307535050903,1602266374.436,1864.0,0.03333333134651184
1090,1,4,1545.4640872141074,1602266374.47,1865.0,0.03333333134651184
1091,1,4,1545.4974209231245,1602266374.503,1866.0,0.03333333134651184
1092,1,4,1545.5307546321417,1602266374.536,1867.0,0.03333333134651184
1093,1,4,1545.5640883411588,1602266374.57,1868.0,0.03333333134651184
1094,1,4,1545.597422050176,1602266374.603,1869.0,0.03333333134651184
1095,1,4,1545.630755759193,1602266374.636,1870.0,0.03333333134651184
1096,1,4,1545.6640894682102,1602266374.67,1871.0,0.03333333134651184
1097,1,4,1545.6974231772274,1602266374.703,1872.0,0.03333333134651184
1098,1,4,1545.7307568862445,1602266374.736,1873.0,0.03333333134651184
1099,1,4,1545.7640905952617,1602266374.77,1874.0,0.03333333134651184
1100,1,4,1545.7974243042788,1602266374.803,1875.0,0.03333333134651184
1101,1,4,1545.830758013296,1602266374.836,1876.0,0.03333333134651184
1102,1,4,1545.864091722313,1602266374.87,1877.0,0.03333333134651184
1103,1,4,1545.8974254313302,1602266374.903,1878.0,0.03333333134651184
1104,1,4,1545.9307591403472,1602266374.936,1879.0,0.03333333134651184
1105,1,4,1545.9640928493643,1602266374.97,1880.0,0.03333333134651184
1106,1,4,1545.9974265583814,1602266375.003,1881.0,0.03333333134651184
1107,1,4,1546.0307602673986,1602266375.036,1882.0,0.03333333134651184
1108,1,4,1546.0640939764157,1602266375.07,1883.0,0.03333333134651184
1109,1,4,1546.0974276854329,1602266375.103,1884.0,0.03333333134651184
1110,1,4,1546.13076139445,1602266375.136,1885.0,0.03333333134651184
1111,1,4,1546.1640951034672,1602266375.17,1886.0,0.03333333134651184
1112,1,4,1546.1974288124843,1602266375.203,1887.0,0.03333333134651184
1113,1,4,1546.2307625215014,1602266375.236,1888.0,0.03333333134651184
1114,1,4,1546.2640962305186,1602266375.27,1889.0,0.03333333134651184
1115,1,4,1546.2974299395357,1602266375.303,1890.0,0.03333333134651184
1116,1,4,1546.3307636485529,1602266375.336,1891.0,0.03333333134651184
1117,1,4,1546.36409735757,1602266375.37,1892.0,0.03333333134651184
1118,1,4,1546.3974310665872,1602266375.403,1893.0,0.03333333134651184
1119,1,4,1546.4307647756043,1602266375.436,1894.0,0.03333333134651184
1120,1,4,1546.4640984846214,1602266375.47,1895.0,0.03333333134651184
1121,1,4,1546.4974321936386,1602266375.503,1896.0,0.03333333134651184
1122,1,4,1546.5307659026557,1602266375.537,1897.0,0.03333333134651184
1123,1,4,1546.5640996116729,1602266375.57,1898.0,0.03333333134651184
1124,1,4,1546.59743332069,1602266375.603,1899.0,0.03333333134651184
1125,1,4,1546.6307670297072,1602266375.636,1900.0,0.03333333134651184
1126,1,4,1546.6641007387243,1602266375.67,1901.0,0.03333333134651184
1127,1,4,1546.6974344477414,1602266375.703,1902.0,0.03333333134651184
1128,1,4,1546.7307681567586,1602266375.736,1903.0,0.03333333134651184
1129,1,4,1546.7641018657757,1602266375.77,1904.0,0.03333333134651184
1130,1,4,1546.7974355747929,1602266375.803,1905.0,0.03333333134651184
1131,1,4,1546.83076928381,1602266375.837,1906.0,0.03333333134651184
1132,1,4,1546.8641029928272,1602266375.87,1907.0,0.03333333134651184
1133,1,4,1546.8974367018443,1602266375.903,1908.0,0.03333333134651184
1134,1,4,1546.9307704108614,1602266375.936,1909.0,0.03333333134651184
1135,1,4,1546.9641041198786,1602266375.97,1910.0,0.03333333134651184
1136,1,4,1546.9974378288957,1602266376.003,1911.0,0.03333333134651184
1137,1,4,1547.0307715379126,1602266376.036,1912.0,0.03333333134651184
1138,1,4,1547.0641052469298,1602266376.07,1913.0,0.03333333134651184
1139,1,4,1547.097438955947,1602266376.103,1914.0,0.03333333134651184
1140,1,4,1547.130772664964,1602266376.136,1915.0,0.03333333134651184
1141,1,4,1547.1641063739812,1602266376.17,1916.0,0.03333333134651184
1142,1,4,1547.1974400829984,1602266376.203,1917.0,0.03333333134651184
1143,1,4,1547.2307737920155,1602266376.236,1918.0,0.03333333134651184
1144,1,4,1547.2641075010326,1602266376.27,1919.0,0.03333333134651184
1145,1,4,1547.2974412100498,1602266376.303,1920.0,0.03333333134651184
1146,1,4,1547.330774919067,1602266376.336,1921.0,0.03333333134651184
1147,1,4,1547.364108628084,1602266376.37,1922.0,0.03333333134651184
1148,1,4,1547.3974423371012,1602266376.403,1923.0,0.03333333134651184
1149,1,4,1547.4307760461184,1602266376.437,1924.0,0.03333333134651184
1150,1,4,1547.4641097551355,1602266376.47,1925.0,0.03333333134651184
1151,1,4,1547.4974434641526,1602266376.503,1926.0,0.03333333134651184
1152,1,4,1547.5307771731698,1602266376.536,1927.0,0.03333333134651184
1153,1,4,1547.564110882187,1602266376.57,1928.0,0.03333333134651184
1154,1,4,1547.597444591204,1602266376.603,1929.0,0.03333333134651184
1155,1,4,1547.6307783002212,1602266376.636,1930.0,0.03333333134651184
1156,1,4,1547.6641120092384,1602266376.67,1931.0,0.03333333134651184
1157,1,4,1547.6974457182555,1602266376.703,1932.0,0.03333333134651184
1158,1,4,1547.7307794272726,1602266376.737,1933.0,0.03333333134651184
1159,1,4,1547.7641131362898,1602266376.77,1934.0,0.03333333134651184
1160,1,4,1547.797446845307,1602266376.803,1935.0,0.03333333134651184
1161,1,4,1547.830780554324,1602266376.836,1936.0,0.03333333134651184
1162,1,4,1547.8641142633412,1602266376.87,1937.0,0.03333333134651184
1163,1,4,1547.8974479723583,1602266376.903,1938.0,0.03333333134651184
1164,1,4,1547.9307816813755,1602266376.936,1939.0,0.03333333134651184
1165,1,4,1547.9641153903926,1602266376.97,1940.0,0.03333333134651184
1166,1,4,1547.9974490994098,1602266377.003,1941.0,0.03333333134651184
1167,1,4,1548.030782808427,1602266377.036,1942.0,0.03333333134651184
1168,1,4,1548.064116517444,1602266377.07,1943.0,0.03333333134651184
1169,1,4,1548.0974502264612,1602266377.103,1944.0,0.03333333134651184
1170,1,4,1548.1307839354781,1602266377.136,1945.0,0.03333333134651184
1171,1,4,1548.1641176444953,1602266377.17,1946.0,0.03333333134651184
1172,1,4,1548.1974513535124,1602266377.203,1947.0,0.03333333134651184
1173,1,4,1548.2307850625295,1602266377.236,1948.0,0.03333333134651184
1174,1,4,1548.2641187715467,1602266377.27,1949.0,0.03333333134651184
1175,1,4,1548.2974524805638,1602266377.303,1950.0,0.03333333134651184
1176,1,4,1548.330786189581,1602266377.336,1951.0,0.03333333134651184
1177,1,4,1548.3641198985981,1602266377.37,1952.0,0.03333333134651184
1178,1,4,1548.3974536076153,1602266377.403,1953.0,0.03333333134651184
1179,1,4,1548.4307873166324,1602266377.436,1954.0,0.03333333134651184
1180,1,4,1548.4641210256495,1602266377.47,1955.0,0.03333333134651184
1181,1,4,1548.4974547346667,1602266377.503,1956.0,0.03333333134651184
1182,1,4,1548.5307884436838,1602266377.536,1957.0,0.03333333134651184
1183,1,4,1548.564122152701,1602266377.57,1958.0,0.03333333134651184
1184,1,4,1548.5974558617181,1602266377.603,1959.0,0.03333333134651184
1185,1,4,1548.6307895707353,1602266377.636,1960.0,0.03333333134651184
1186,1,4,1548.6641232797524,1602266377.67,1961.0,0.03333333134651184
1187,1,4,1548.6974569887695,1602266377.703,1962.0,0.03333333134651184
1188,1,4,1548.7307906977867,1602266377.736,1963.0,0.03333333134651184
1189,1,4,1548.7641244068038,1602266377.77,1964.0,0.03333333134651184
1190,1,4,1548.797458115821,1602266377.803,1965.0,0.03333333134651184
1191,1,4,1548.8307918248381,1602266377.836,1966.0,0.03333333134651184
1192,1,4,1548.8641255338553,1602266377.87,1967.0,0.03333333134651184
1193,1,4,1548.8974592428724,1602266377.903,1968.0,0.03333333134651184
1194,1,4,1548.9307929518895,1602266377.936,1969.0,0.03333333134651184
1195,1,4,1548.9641266609067,1602266377.97,1970.0,0.03333333134651184
1196,1,4,1548.9974603699238,1602266378.003,1971.0,0.03333333134651184
1197,1,4,1549.030794078941,1602266378.036,1972.0,0.03333333134651184
1198,1,4,1549.0641277879581,1602266378.07,1973.0,0.03333333134651184
1199,1,4,1549.0974614969753,1602266378.103,1974.0,0.03333333134651184
1200,1,4,1549.1307952059924,1602266378.136,1975.0,0.03333333134651184
1201,1,4,1549.1641289150095,1602266378.17,1976.0,0.03333333134651184
1202,1,4,1549.1974626240267,1602266378.203,1977.0,0.03333333134651184
1203,1,4,1549.2307963330436,1602266378.236,1978.0,0.03333333134651184
1204,1,4,1549.2641300420607,1602266378.27,1979.0,0.03333333134651184
1205,1,4,1549.2974637510779,1602266378.303,1980.0,0.03333333134651184
1206,1,4,1549.330797460095,1602266378.336,1981.0,0.03333333134651184
1207,1,4,1549.3641311691122,1602266378.37,1982.0,0.03333333134651184
1208,1,4,1549.3974648781293,1602266378.403,1983.0,0.03333333134651184
1209,1,4,1549.4307985871465,1602266378.436,1984.0,0.03333333134651184
1210,1,4,1549.4641322961636,1602266378.47,1985.0,0.03333333134651184
1211,1,4,1549.4974660051807,1602266378.503,1986.0,0.03333333134651184
1212,1,4,1549.5307997141979,1602266378.536,1987.0,0.03333333134651184
1213,1,4,1549.564133423215,1602266378.57,1988.0,0.03333333134651184
1214,1,4,1549.5974671322322,1602266378.603,1989.0,0.03333333134651184
1215,1,4,1549.6308008412493,1602266378.636,1990.0,0.03333333134651184
1216,1,4,1549.6641345502665,1602266378.67,1991.0,0.03333333134651184
1217,1,4,1549.6974682592836,1602266378.703,1992.0,0.03333333134651184
1218,1,4,1549.7308019683007,1602266378.736,1993.0,0.03333333134651184
1219,1,4,1549.7641356773179,1602266378.77,1994.0,0.03333333134651184
1220,1,4,1549.797469386335,1602266378.803,1995.0,0.03333333134651184
1221,1,4,1549.8308030953522,1602266378.836,1996.0,0.03333333134651184
1222,1,4,1549.8641368043693,1602266378.87,1997.0,0.03333333134651184
1223,1,4,1549.8974705133865,1602266378.903,1998.0,0.03333333134651184
1224,1,4,1549.9308042224036,1602266378.936,1999.0,0.03333333134651184
1225,1,4,1549.9641379314207,1602266378.97,2000.0,0.03333333134651184
1226,1,4,1549.9974716404379,1602266379.003,2001.0,0.03333333134651184
1227,1,4,1550.030805349455,1602266379.036,2002.0,0.03333333134651184
1228,1,4,1550.0641390584722,1602266379.07,2003.0,0.03333333134651184
1229,1,4,1550.0974727674893,1602266379.103,2004.0,0.03333333134651184
1230,1,4,1550.1308064765065,1602266379.136,2005.0,0.03333333134651184
1231,1,4,1550.1641401855236,1602266379.17,2006.0,0.03333333134651184
1232,1,4,1550.1974738945407,1602266379.203,2007.0,0.03333333134651184
1233,1,4,1550.2308076035579,1602266379.236,2008.0,0.03333333134651184
1234,1,4,1550.264141312575,1602266379.27,2009.0,0.03333333134651184
1235,1,4,1550.2974750215922,1602266379.303,2010.0,0.03333333134651184
